2018-01-05.17:59:56:	Program initilized
2018-01-05.18:00:08:	Pressed
2018-01-05.18:00:08:	Try to save
2018-01-05.18:00:10:	Saved
2018-01-05.18:00:12:	Pressed
2018-01-05.18:00:12:	Try to save
2018-01-05.18:00:14:	Saved
2018-01-05.18:00:15:	Pressed
2018-01-05.18:00:15:	Try to save
2018-01-05.18:00:17:	Saved
