2018-01-07.02:47:00:	Program initilized
2018-01-07.02:47:12:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb2.ply
2018-01-07.02:47:12:	Added 1 rawPC in DB. Size: 1
2018-01-07.02:47:14:	Filter window opened
2018-01-07.02:47:15:	Processing 1 point clouds
2018-01-07.02:47:15:	Covariance  sampling on 31143points ...
2018-01-07.02:47:15:	Normals Done. Now 
2018-01-07.02:47:15:	Normals Done. Now 
2018-01-07.02:47:15:	Normals Done. Now 0
