2018-01-07.15:57:27:	Program initilized
2018-01-07.15:57:32:	Loaded D:/chair_alb0.ply
2018-01-07.15:57:32:	Added 1 rawPC in DB. Size: 1
2018-01-07.15:57:32:	Loaded D:/chair_alb1.ply
2018-01-07.15:57:32:	Added 1 rawPC in DB. Size: 2
2018-01-07.15:57:38:	Processing 1 point clouds
2018-01-07.15:57:38:	Median filtering on 307200points ...
2018-01-07.15:57:38:	Downsampling Done. Now 307200 points
2018-01-07.15:57:38:	1 rawPC replaced DB. Size: 2
2018-01-07.15:57:44:	Main window closed
