2018-01-05.17:32:42:	Program initilized
2018-01-05.17:32:48:	Pressed
2018-01-05.17:32:48:	Try to save
2018-01-05.17:32:50:	Saved
2018-01-05.17:32:52:	Pressed
2018-01-05.17:32:52:	Try to save
2018-01-05.17:32:53:	Saved
2018-01-05.17:32:54:	Pressed
2018-01-05.17:32:54:	Try to save
2018-01-05.17:32:55:	Saved
