2018-01-05.17:28:56:	Program initilized
2018-01-05.17:29:01:	Pressed
2018-01-05.17:29:01:	Try to save
2018-01-05.17:29:03:	Saved
2018-01-05.17:29:06:	Pressed
2018-01-05.17:29:06:	Try to save
2018-01-05.17:29:08:	Saved
2018-01-05.17:29:08:	Pressed
2018-01-05.17:29:08:	Try to save
2018-01-05.17:29:10:	Saved
