2018-01-07.06:14:16:	Program initilized
2018-01-07.06:16:04:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb0.ply
2018-01-07.06:16:04:	Added 1 rawPC in DB. Size: 1
2018-01-07.06:16:04:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb1.ply
2018-01-07.06:16:04:	Added 1 rawPC in DB. Size: 2
2018-01-07.06:16:06:	Filter window opened
2018-01-07.06:16:07:	Processing 2 point clouds
2018-01-07.06:16:07:	1 rawPC replaced DB. Size: 0
2018-01-07.06:16:07:	1 rawPC replaced DB. Size: 0
2018-01-07.06:16:20:	Filter window opened
