2018-01-07.04:26:25:	Program initilized
2018-01-07.04:26:42:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb3.ply
2018-01-07.04:26:42:	Added 1 rawPC in DB. Size: 1
2018-01-07.04:26:44:	Filter window opened
2018-01-07.04:26:48:	Processing 1 point clouds
2018-01-07.04:26:48:	Covariance  sampling on 307200points ...
2018-01-07.04:26:48:	Normals Done. Now 307200
2018-01-07.04:26:48:	zeryhthd 255 points
2018-01-07.04:26:48:	Downsampling Done. Now 307200 points
2018-01-07.04:26:48:	Dzetg dw 0 points
