2018-01-07.05:33:28:	Program initilized
2018-01-07.05:33:43:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb0.ply
2018-01-07.05:33:43:	Added 1 rawPC in DB. Size: 1
2018-01-07.05:33:43:	Loaded D:/3DScanProjects/3D-KORN/Source-Code/ScanRegistrationDev/chair_alb1.ply
2018-01-07.05:33:43:	Added 1 rawPC in DB. Size: 2
2018-01-07.05:33:46:	Filter window opened
2018-01-07.05:33:48:	Processing 1 point clouds
2018-01-07.05:33:48:	Normal  sampling on 307200points ...
2018-01-07.05:33:48:	Normals Done. Now 307200
2018-01-07.05:33:48:	Downsampling Done. Now 0 points
