2018-01-07.15:58:09:	Program initilized
2018-01-07.15:58:14:	Loaded D:/chair_alb1.ply
2018-01-07.15:58:14:	Added 1 rawPC in DB. Size: 1
2018-01-07.15:58:22:	Processing 1 point clouds
2018-01-07.15:58:22:	1 rawPC replaced DB. Size: 1
2018-01-07.15:58:26:	Processing 1 point clouds
2018-01-07.15:58:26:	Median filtering on 307200points ...
2018-01-07.15:58:26:	Downsampling Done. Now 307200 points
2018-01-07.15:58:26:	1 rawPC replaced DB. Size: 1
2018-01-07.15:58:36:	Main window closed
